9.519597374148844438e+01 9.341833233549472482e-01 8.855690053976622949e+02
9.790246331937237301e+01 8.613675407932914752e-01 9.635626504386240185e+02
1.141118947903514282e+02 5.969266718458632326e-01 1.225521590362362531e+03
1.078630085971520884e+02 8.616983930478711029e-01 1.183535572710060933e+03
1.051919774207745633e+02 5.403154546957696924e-01 1.004346160087736166e+03
1.257704840057458142e+02 8.603967517673477561e-01 1.585375934410364380e+03
1.125437146807921067e+02 7.442667490975611866e-01 1.285806496491079542e+03
1.317296443801449470e+02 8.512893676370688611e-01 1.750406454531336976e+03
1.044923746693490756e+02 9.601796574674280604e-01 1.056368189454881303e+03
1.078771098839459626e+02 6.421849516360172982e-01 1.124525025615600953e+03
1.123666226148236262e+02 9.793717862319779588e-01 1.166175802010907091e+03
1.054223558953538458e+02 9.824070857108385679e-01 1.054148596195943355e+03
1.177023858840370707e+02 8.330059568010700355e-01 1.421441268789181095e+03
1.163206420962752361e+02 7.192189111316216188e-01 1.375026371494330306e+03
1.080723951872003994e+02 8.743985485871614838e-01 1.170220362155096836e+03
1.144268772540656300e+02 6.626967286975934401e-01 1.278747939346595558e+03
1.162188257973597558e+02 8.290125296215898887e-01 1.382911823869978434e+03
1.075349236566946445e+02 6.302158674248621306e-01 1.118356752228197365e+03
1.286898399993646649e+02 9.866512254625180445e-01 1.530936154664959531e+03
1.088605177927871352e+02 9.288530541893519343e-01 1.154860353146456873e+03
1.221044753205671043e+02 8.572700440664752231e-01 1.507822978909894346e+03
1.079296596793931258e+02 7.865946487857681246e-01 1.186421555770476289e+03
1.278463191330270234e+02 9.451095256590958948e-01 1.580080711726228174e+03
1.274804492025105134e+02 8.826188224783205749e-01 1.645702407977572648e+03
1.048525374562830024e+02 9.489960346947317049e-01 1.053409660790303633e+03
9.590965520992463667e+01 1.064047197495563202e+00 7.965912575314129072e+02
1.247351709543107745e+02 7.836660994533096725e-01 1.580506192699764597e+03
1.247432207829695869e+02 9.016497326537038504e-01 1.534471707007405712e+03
1.107092077099142955e+02 8.142535439681214404e-01 1.253729437329069924e+03
1.144385946561131675e+02 8.251088131758247401e-01 1.315816816228835705e+03
9.725175452695926026e+01 1.001477128384004933e+00 8.664336844143022063e+02
1.118688676118976559e+02 8.326420061203794187e-01 1.285070450169138212e+03
9.792420357115994989e+01 8.805918928518966515e-01 9.700755776470343790e+02
1.262770135686439090e+02 6.345060631080469138e-01 1.565622326953186075e+03
1.175961014250288628e+02 8.751348029738196255e-01 1.375750134041779802e+03
1.272363349257677640e+02 8.344043962762809352e-01 1.644302552987308445e+03
1.015419911915118121e+02 1.110671471453613002e+00 8.362018056870863347e+02
1.128446119172201918e+02 7.153626843192862905e-01 1.285731800820253056e+03
1.138028308017840970e+02 7.082172213554972506e-01 1.299827540327577026e+03
8.874805068867335933e+01 1.214785702261009792e+00 5.360897122022818166e+02
1.112840426834502665e+02 7.917997598118149405e-01 1.277593082737736950e+03
1.023492405984338234e+02 9.775301162719419734e-01 9.979217343803347831e+02
1.111042505539833201e+02 7.750485600299414912e-01 1.269241483986168987e+03
1.215383394195021509e+02 6.883686638394896917e-01 1.483172212051726547e+03
1.265463217966687779e+02 9.334206461459335635e-01 1.558916099501186181e+03
1.171762912659990832e+02 1.008476430197156937e+00 1.258908015201452372e+03
1.210021017257045770e+02 9.829124864811121798e-01 1.374009271262870243e+03
1.243073798014575857e+02 8.142397256445647047e-01 1.576149872864123836e+03
1.522422662445142123e+02 7.830317178443307879e-01 2.348963904572397041e+03
1.201278232798354821e+02 7.117670859139461070e-01 1.443003169144483081e+03
1.258615180605866186e+02 7.990421406810662708e-01 1.617036474132839430e+03
1.150601701426158030e+02 7.079480521179108976e-01 1.335278879021654575e+03
1.001071970175512718e+02 6.891687839436532181e-01 1.026744345169558073e+03
1.140266186139863294e+02 8.715687977100989858e-01 1.307164384924347132e+03
1.129158555187180326e+02 9.245523293170272439e-01 1.243987998164879173e+03
1.151736253604821627e+02 6.787254128729820479e-01 1.315297073833007516e+03
1.203152579187390501e+02 6.014999776994819358e-01 1.386946709078131107e+03
1.018858830141523839e+02 7.572379215242056594e-01 1.049385993854516073e+03
8.918492240866436305e+01 7.523964703155583411e-01 8.098691887873774249e+02
1.346833584205308796e+02 7.503455171916189048e-01 1.834186864712228953e+03
1.142369768485539367e+02 8.694473346139133252e-01 1.332091072275303986e+03
1.007274142131900589e+02 8.343626828149881547e-01 1.023073262533044954e+03
8.676762836587570860e+01 9.030274823678218210e-01 7.608202034551784436e+02
1.135572511102125759e+02 9.921838974396672839e-01 1.201257314331233601e+03
1.005899405535275690e+02 8.469928185796019582e-01 1.016314309711742567e+03
1.129288952814495417e+02 9.301869094527827064e-01 1.226218742470756979e+03
1.330723498802649658e+02 8.839489268565922098e-01 1.766077260116156594e+03
1.041619990349852714e+02 6.019063353744489309e-01 1.019112818612740512e+03
1.061349630637382262e+02 6.505671818348736091e-01 1.104567105626179000e+03
1.334428423996158131e+02 7.192927352077528314e-01 1.814079190581101329e+03
9.326215288830135819e+01 8.121234134413268801e-01 8.786376258007639990e+02
1.528883398019713411e+02 7.391387882150110000e-01 2.383771264085808070e+03
1.303759156449727357e+02 9.661627262398775340e-01 1.615199757111436611e+03
1.039234363976410265e+02 1.019431030862488763e+00 9.836208949793416423e+02
1.021238136936995033e+02 7.936636906064898911e-01 1.061133220582144531e+03
9.430470672808667132e+01 9.621421515466158647e-01 8.599329707015331223e+02
1.103552120502290421e+02 8.622086413574066022e-01 1.226532273975169574e+03
1.251633216306400982e+02 6.367268548091092883e-01 1.530514363761271625e+03
9.444282527088033419e+01 8.897041337264235406e-01 8.859458135322347516e+02
1.259872730726936965e+02 7.755175560199139007e-01 1.622398450486376532e+03
9.179917575827582255e+01 8.673924930310924486e-01 8.687987524390331373e+02
1.081054443393426254e+02 7.126804045281076583e-01 1.180055276732905668e+03
1.254272351296808807e+02 5.786529202914195702e-01 1.466787022456440127e+03
7.914441776801115225e+01 1.138695562334554934e+00 4.943542907695019153e+02
1.198761325122856931e+02 4.935687388216583593e-01 1.225356698456724871e+03
1.046736962890935700e+02 7.824274967118103330e-01 1.111200452353557921e+03
1.026764967312854111e+02 9.684311169710581035e-01 9.952360958927677075e+02
1.163066152830397328e+02 8.760142365282835852e-01 1.343660113496887561e+03
9.529835668555274708e+01 5.749289665606814870e-01 8.489663448132498615e+02
1.136770375403313267e+02 7.243821062415545242e-01 1.311326596711335014e+03
1.118772515178612679e+02 9.963876441442197640e-01 1.166680043532730679e+03
1.147588923818666018e+02 6.072548104075725650e-01 1.262459851487948754e+03
1.257891341573929793e+02 7.242436979805333408e-01 1.593947796993390284e+03
1.082516742927655287e+02 9.835214953232720436e-01 1.102644382099852692e+03
1.102765941491211379e+02 8.237770619466032729e-01 1.230750730086458589e+03
1.183382365449039355e+02 5.708929947345756650e-01 1.312330336976667240e+03
1.160956477045715900e+02 8.548728873365669667e-01 1.359371551156322084e+03
1.255171104685266243e+02 7.935511160112634910e-01 1.614604258581826571e+03
8.797719857088482343e+01 9.786242494667031222e-01 7.305238234109883706e+02
1.250888022044736090e+02 7.049335229895671295e-01 1.568587249472901703e+03
1.116116285558171626e+02 8.491980163149277505e-01 1.255053157002328135e+03
1.202863392147468460e+02 9.005078131811943276e-01 1.442294210689133706e+03
1.230300992116277570e+02 6.783752835807024262e-01 1.507376729350322876e+03
1.260152698527841153e+02 7.549792553580203514e-01 1.620638778951139784e+03
1.284370870137657334e+02 1.014511704337965003e+00 1.509911197929771333e+03
1.280827401110158803e+02 9.120390138547374015e-01 1.610926731565259161e+03
1.321406273935155866e+02 8.029218387386052314e-01 1.792862948476561996e+03
1.247449678720402204e+02 5.496654355335462983e-01 1.421872588481257935e+03
1.093166100806131737e+02 6.449334196329296054e-01 1.185736169119611077e+03
1.172160313102272227e+02 8.176374261854026937e-01 1.389539304879126348e+03
1.380602747950862295e+02 1.000827480110609402e+00 1.768802916956106856e+03
1.278256990647343088e+02 9.097123953335016777e-01 1.610397897711773794e+03
9.648882539065125741e+01 8.957703845674847010e-01 9.480423043825153400e+02
1.023441444732685710e+02 4.743905785646925222e-01 8.764864260006530685e+02
1.296350194114303349e+02 5.311553436556962771e-01 1.509335595456838973e+03
1.159208877625689382e+02 8.102410134314232959e-01 1.364456768609559504e+03
9.205197851308484758e+01 8.220876752211254690e-01 8.771133416903263651e+02
1.144985350000469708e+02 6.023017329117993368e-01 1.242672355919733036e+03
1.278035483516485300e+02 6.966903302338628423e-01 1.637659669940838285e+03
1.279866100399927262e+02 8.510522413773577988e-01 1.654739270434710761e+03
1.481906168528255989e+02 7.436802462850488071e-01 2.219967401963063367e+03
1.187527603499358264e+02 8.787086489649129639e-01 1.414156745665236485e+03
1.266939014692949286e+02 9.379814990556736287e-01 1.547399726369948212e+03
1.093263459626696061e+02 7.374717246558613049e-01 1.205676946965231537e+03
1.105813928187965445e+02 5.855776223107136413e-01 1.150089469125280630e+03
1.050715126054878681e+02 1.038657637591692717e+00 9.962453283523601613e+02
1.187677695081248714e+02 7.916421490884969492e-01 1.448352400045021341e+03
1.209011014673427269e+02 8.365062543648995597e-01 1.465477610621416716e+03
1.120330658851998322e+02 8.463467354677528531e-01 1.248839725147951413e+03
1.325618195861965489e+02 6.717673831605499579e-01 1.751506371873952503e+03
1.077809391619628343e+02 9.573700417676932473e-01 1.108274031740884539e+03
1.343609186040730776e+02 6.622459966328057002e-01 1.796566370317571000e+03
1.481389893033113481e+02 8.382679282633217488e-01 2.238035517450923635e+03
1.258834800482137695e+02 6.938722296388425415e-01 1.598489347902365353e+03
1.217813810681778506e+02 9.069999169233693426e-01 1.459477098387441856e+03
1.180740153699329511e+02 7.332462970115063428e-01 1.435662011625655850e+03
1.272719248968655847e+02 1.072999570887101850e+00 1.406610554507550205e+03
1.059795954306703010e+02 8.735945877020714345e-01 1.133814451330056045e+03
1.128669085047684177e+02 9.010833715713855163e-01 1.260698636255844121e+03
1.096515724971797141e+02 8.572415907450861017e-01 1.227261524652339176e+03
1.076372889247750777e+02 8.840599401024532566e-01 1.150815233057368687e+03
1.185324635627899994e+02 7.614550708045297878e-01 1.427616713005303836e+03
1.168197693597440434e+02 9.093362825439336161e-01 1.358713701907515087e+03
1.005010319007272130e+02 8.185377505098715423e-01 1.031593736421170433e+03
1.272498729642612290e+02 7.670381122679270636e-01 1.641942071046703859e+03
1.101880864883807618e+02 6.910121606559722629e-01 1.202469873392022237e+03
1.346355516739075142e+02 6.376242781551623162e-01 1.779699765659493323e+03
1.136680298200459163e+02 8.276624766568844160e-01 1.305806361451376006e+03
8.889214233480275595e+01 8.499769105893513199e-01 8.154065561544337015e+02
8.471924917867032434e+01 1.184061096326839202e+00 5.072779261687177836e+02
1.277108484753226350e+02 8.404708527777537963e-01 1.647506564633378275e+03
1.234016882718012909e+02 7.748856361973230911e-01 1.536078287192796779e+03
1.330996768609597041e+02 8.009079486738917009e-01 1.800624982863941341e+03
1.035601095287345998e+02 9.414550760119484440e-01 1.043392164293457654e+03
1.196776886011141414e+02 8.665743491691535461e-01 1.450935533173041904e+03
1.002459382653964894e+02 8.604712739799694754e-01 1.021482521722550700e+03
1.345527460821129466e+02 7.228060060260983466e-01 1.807864706700442412e+03
1.011727753527700457e+02 8.206571684159642555e-01 1.051404833458316261e+03
1.215219199658517084e+02 6.176546136975151757e-01 1.429299871281385549e+03
7.524134797685829312e+01 1.049032605623470227e+00 5.102413326424791080e+02
1.224247778824290691e+02 7.149068994130275412e-01 1.512563289847006672e+03
1.043843447813671901e+02 8.853049722647450270e-01 1.098672755300050085e+03
8.876168287347340424e+01 9.087324180894810199e-01 7.785479741736701271e+02
1.149499738368152748e+02 8.681532094058133087e-01 1.336907995348722579e+03
9.835621565459831572e+01 6.673341762705711222e-01 9.537052573116864096e+02
1.388096996413844977e+02 1.000030351746824531e+00 1.783937482672892202e+03
1.439684641387146371e+02 6.884689713565371738e-01 2.070293672606129803e+03
1.137813704548158142e+02 9.122059379219791264e-01 1.275649980429768448e+03
1.183493556220806511e+02 5.856026035603163482e-01 1.311463502587513403e+03
1.029441478306954139e+02 7.925604912788021261e-01 1.089128864882480002e+03
1.101028421679970108e+02 8.235113230591485367e-01 1.213182135836431371e+03
1.103589905829502129e+02 5.972730647849546770e-01 1.139807283406944180e+03
1.189468601142893078e+02 1.086189185090162379e+00 1.181525739783784502e+03
1.043820581512406278e+02 6.140429857025030413e-01 1.034527394262786629e+03
1.336403364191239405e+02 8.045258040276364042e-01 1.819728201099305579e+03
1.229967416089905612e+02 8.938022280397296404e-01 1.511482447556653369e+03
1.230588362769090338e+02 7.143221235690739856e-01 1.519925920259935765e+03
1.376570048853205890e+02 7.982517981149106490e-01 1.946276859429192655e+03
1.158487595616992820e+02 9.154580955754254568e-01 1.335623296025942636e+03
8.411474443724833350e+01 9.737730879622543689e-01 6.620011939579262616e+02
8.629707065645352770e+01 5.799950849866445379e-01 6.957835434907722174e+02
1.087174522408524524e+02 7.254598376437830787e-01 1.177015831564699738e+03
1.611499792945409126e+02 9.678338983535531570e-01 2.475855031332082035e+03
1.004098396207839698e+02 1.086846298931522403e+00 8.454028220127108852e+02
1.241515035427009082e+02 6.977345324105510560e-01 1.540322841483531192e+03
1.084579671041984597e+02 7.017423949492610502e-01 1.183037982375082947e+03
9.877675068239945233e+01 7.691270313103222289e-01 1.002911239259492277e+03
9.753281079615028659e+01 7.019005881810089775e-01 9.317526981203837977e+02
9.491086178267572393e+01 6.222480102525257406e-01 8.611628537926554827e+02
9.001988320589511261e+01 1.082700284747620145e+00 6.883047542822056357e+02
1.549715779735981300e+02 8.046813687758109790e-01 2.449742768803738727e+03
1.260675592517021926e+02 8.441251817736009633e-01 1.599954210972130340e+03
9.335065719410084739e+01 5.652034284069326064e-01 7.970668189858549795e+02
1.184016639731531768e+02 9.428566348523005347e-01 1.371267318752689562e+03
1.099941535265518553e+02 9.517823420010703694e-01 1.164691181821340024e+03
1.180381112791061753e+02 6.969009303968339841e-01 1.390033800080901756e+03
1.350691305809119740e+02 6.183159499147531379e-01 1.767246107738371620e+03
1.249540549009524710e+02 7.610433332743286039e-01 1.589287889428321478e+03
1.083093022134513461e+02 7.784976225748332368e-01 1.200235966732069983e+03
1.134847277455495913e+02 7.310297957387446033e-01 1.319687547687684400e+03
1.306739434849369843e+02 1.037619863832615508e+00 1.538405458159289537e+03
1.131042247805658860e+02 8.086464206822567835e-01 1.302389848397501055e+03
1.099401092153487269e+02 7.722150496478585868e-01 1.229436035096461183e+03
9.923639544854989936e+01 8.544130845892529136e-01 1.002251312756139669e+03
1.254714613153126095e+02 7.452037254120521537e-01 1.577001630984858366e+03
9.936243836729850898e+01 4.961137622962448201e-01 8.343432449909424804e+02
8.546659967192472607e+01 7.519745443381304906e-01 7.281639805281838562e+02
1.213239673983896836e+02 7.854015866268515556e-01 1.499844466725175380e+03
1.104374235984966504e+02 7.499360274195400189e-01 1.248495854055309337e+03
1.094121021011854822e+02 8.114429117219374987e-01 1.209874593016379094e+03
9.670895147776197120e+01 6.659778334805024347e-01 9.292236941850255789e+02
1.412722363451617014e+02 6.751237628731746598e-01 1.985271600334277764e+03
1.388653228988681292e+02 5.499040053410447770e-01 1.758538332328391107e+03
9.713328756752059689e+01 6.383738750861164268e-01 9.303917654402429207e+02
1.372394432285327639e+02 7.917536192945777707e-01 1.930096314954213312e+03
1.083932884601312594e+02 7.207131683231218222e-01 1.197724629090675990e+03
8.613147946500583885e+01 8.472268605167864175e-01 7.591148469436459436e+02
1.005497683058337373e+02 7.910087031532025970e-01 1.042249763691144835e+03
1.318440176084946529e+02 8.023628269204702290e-01 1.762783857745468595e+03
1.306056958506715944e+02 7.674962882238615114e-01 1.732733539575192708e+03
1.216199726789662208e+02 1.177726357273635172e+00 1.082496637715092447e+03
9.785556130666829233e+01 8.953786066390421183e-01 9.431381212286006530e+02
1.171294858037239237e+02 7.977439809247739433e-01 1.405831517494319542e+03
9.874461154704397359e+01 9.249234738784136711e-01 9.545745589710091963e+02
1.036974186718121871e+02 6.156253165519971482e-01 1.036608586254502825e+03
1.153556221597212925e+02 8.471392181093037044e-01 1.340765541743101039e+03
1.127921475039414645e+02 7.283836906162024505e-01 1.273968945965272269e+03
1.470822893201852821e+02 7.522512090206324720e-01 2.193712201551492853e+03
1.014600973707067908e+02 1.042859948476418497e+00 9.197579979388982565e+02
1.524726494944635817e+02 7.040864841402508789e-01 2.332619153062252281e+03
1.122401690803273340e+02 7.572907433288218471e-01 1.282268368199075439e+03
1.226371752603793652e+02 7.636123510102679202e-01 1.528644052678469734e+03
7.888482600999903127e+01 6.852908249781053396e-01 6.068330448836452433e+02
8.882158491754248075e+01 6.738823031260672280e-01 7.982822614945796431e+02
1.320243944939547021e+02 7.186336774593938825e-01 1.762268889280873964e+03
1.191106074539714541e+02 8.195505043650302968e-01 1.437498172471201997e+03
1.053255783204476472e+02 4.074401874288218206e-01 8.341147108671640353e+02
1.382183625491529426e+02 8.138257246047941873e-01 1.938806032247532357e+03
1.141130951183785243e+02 9.234111918776350958e-01 1.280385179455229490e+03
1.151733321434305424e+02 7.189091791517339125e-01 1.337668070156908243e+03
1.415696507123141998e+02 6.885774894299856452e-01 2.014778307231036251e+03
1.198237211230787977e+02 9.338310652974318726e-01 1.373544882618286920e+03
1.088519825851682299e+02 8.522307666345318999e-01 1.198643521303255056e+03
1.080896208731121533e+02 7.696555108483117413e-01 1.190494674322950686e+03
1.087377103120546877e+02 9.539871981793583977e-01 1.140660790818709756e+03
1.002956253946064606e+02 5.828390064398123460e-01 9.335803575888991190e+02
1.299481743209479134e+02 7.529421395326830746e-01 1.730792232833729031e+03
1.284785205048869159e+02 9.294816504098688537e-01 1.615709667512069927e+03
1.161236709763645933e+02 9.243684529026185981e-01 1.314458271779872348e+03
1.451744792837664590e+02 5.936272063631095053e-01 2.003567017404076068e+03
9.956843803871521459e+01 8.479972569396391213e-01 1.018474845151431850e+03
1.068848254183764936e+02 1.102869131273187087e+00 9.404620157991682845e+02
1.318335751009262253e+02 1.134763085179000930e+00 1.345267794082878254e+03
1.268015663935455279e+02 8.100111535322482847e-01 1.648754832320299556e+03
9.017547479463766535e+01 8.486549831087697449e-01 8.319384344671548206e+02
1.191284339125102463e+02 8.537097113470694110e-01 1.423210547407298918e+03
9.182731048834345700e+01 1.024833579059669431e+00 7.554616127937887313e+02
1.141359708056298672e+02 6.885897468821066125e-01 1.316755743786262883e+03
1.160298325696809769e+02 7.337212154142204179e-01 1.375633124168753966e+03
1.064747237426843327e+02 7.576912898283052478e-01 1.154960586003438493e+03
1.227008989294179599e+02 1.099002260360776306e+00 1.234635539877436486e+03
1.299733828801765299e+02 5.224226886854786978e-01 1.482664473337145182e+03
1.055977019734335016e+02 6.773567244584129954e-01 1.104360646134304261e+03
1.072846783450723507e+02 7.815933931488995290e-01 1.161255018006739192e+03
1.222626481073862124e+02 7.344257431522794866e-01 1.529152453530576850e+03
8.499078396692485171e+01 9.177992998487811693e-01 7.087561697732251105e+02
8.427381539692315471e+01 5.949268880953256788e-01 6.702656578425826410e+02
1.012533763029831135e+02 8.398945246985712876e-01 1.044962708440769575e+03
1.102720601199113304e+02 9.793919714449245140e-01 1.140473503540493994e+03
1.261243612624742383e+02 7.685957551394240195e-01 1.635816228948143589e+03
1.157397889139148077e+02 5.751855962162560898e-01 1.230453130412645578e+03
1.038823575189530288e+02 8.060188311238163372e-01 1.099524405337738699e+03
1.341651138236198904e+02 8.313705562253856929e-01 1.840626210992692904e+03
8.939809789540861118e+01 9.958182552671915877e-01 7.360753049151085179e+02
1.387894019909428209e+02 6.783298719649879516e-01 1.918657857237214102e+03
1.023934184620364221e+02 9.400638848130087322e-01 1.030353543069345506e+03
8.168794345603099316e+01 7.232428366659803265e-01 6.726906505060456993e+02
1.265402166528720898e+02 8.266987861372254720e-01 1.632946511075405397e+03
1.121708973284192581e+02 9.551362499203465140e-01 1.218795098963685405e+03
1.090371208299520873e+02 7.502743815008586781e-01 1.197980548370017004e+03
1.181011412726208505e+02 3.308969349028610951e-01 8.645273345879120370e+02
1.134347829147437068e+02 6.385565454358049786e-01 1.260672952034816717e+03
9.911799067579832467e+01 6.807748627140566278e-01 9.667524416017389512e+02
1.119768980068598694e+02 6.456847779581413871e-01 1.220141023095917035e+03
1.324509919914190732e+02 8.349370303575305297e-01 1.772849170389796200e+03
